id_municipio,uf,municipio,easting,northing
4838,SP,Cajuru,261042.975,7645680.971
4839,SP,Campina do Monte Alegre,145211.325,7386912.404
4840,SP,Campinas,288098.725,7465470.994
4841,SP,Campo Limpo Paulista,316930.023,7432351.056
4843,SP,Campos Novos Paulista,-14229.584,7491906.788
4842,SP,Campos do Jordão,440099.598,7486293.115
4844,SP,Cananéia,203874.306,7230246.683
4845,SP,Canas,494647.253,7489650.505
4848,SP,Canitar,9349.649,7448018.28
4850,SP,Capela do Alto,220224.816,7401954.708
4851,SP,Capivari,242996.872,7454820.205
4849,SP,Capão Bonito,159347.823,7340472.939
4852,SP,Caraguatatuba,457915.908,7388609.464
4853,SP,Carapicuíba,312077.774,7397325.151
4854,SP,Cardoso,-14708.108,7772064.617
4855,SP,Casa Branca,284380.368,7591085.096
4857,SP,Castilho,-176003.599,7678682.762
4858,SP,Catanduva,86789.075,7658136.178
4859,SP,Catiguá,77762.458,7666730.531
4828,SP,Caçapava,427531.281,7445322.734
4860,SP,Cedral,55995.565,7682909.463
4861,SP,Cerqueira César,72967.581,7446191.613
4862,SP,Cerquilho,218871.35,7435398.448
4863,SP,Cesário Lange,197636.684,7428381.716
4864,SP,Charqueada,214469.168,7508118.903
4865,SP,Chavantes,17101.888,7444646.721
4866,SP,Clementina,-65153.934,7605921.427
4867,SP,Colina,131351.094,7705757.512
4868,SP,Colômbia,114604.439,7764676.466
4869,SP,Conchal,276204.842,7528201.03
4870,SP,Conchas,191118.656,7451594.377
4871,SP,Cordeirópolis,247715.912,7512223.491
4872,SP,Coroados,-48638.383,7629652.977
4873,SP,Coronel Macedo,60088.119,7380524.136
4874,SP,Corumbataí,229765.739,7540335.073
4876,SP,Cosmorama,778.096,7728601.064
4875,SP,Cosmópolis,274673.951,7494459.948
4877,SP,Cotia,304194.053,7388503.64
4878,SP,Cravinhos,216586.734,7637988.465
4879,SP,Cristais Paulista,247353.98,7741997.128
4881,SP,Cruzeiro,503190.95,7503773.538
4880,SP,Cruzália,-95318.89,7473904.529
4882,SP,Cubatão,355034.995,7357098.127
4883,SP,Cunha,504347.073,7448387.419
4856,SP,Cássia dos Coqueiros,275446.754,7645314.65
4846,SP,Cândido Mota,-53700.386,7474390.825
4847,SP,Cândido Rodrigues,123098.608,7637253.279
4884,SP,Descalvado,229499.923,7575911.956
4885,SP,Diadema,334756.839,7380113.3
4886,SP,Dirce Reis,-85528.993,7727108.489
4887,SP,Divinolândia,320355.831,7603390.027
4888,SP,Dobrada,148393.995,7616973.32
4889,SP,Dois Córregos,151676.341,7522603.056
4890,SP,Dolcinópolis,-77118.775,7765214.832
4891,SP,Dourado,157644.739,7551880.511
4892,SP,Dracena,-178046.342,7610046.041
4893,SP,Duartina,45980.422,7514616.689
4894,SP,Dumont,191125.239,7649225.063
4895,SP,Echaporã,-36020.938,7509987.248
4896,SP,Eldorado,184466.469,7283742.437
4897,SP,Elias Fausto,257336.435,7449776.154
4898,SP,Elisiário,72581.321,7653737.91
4899,SP,Embaúba,101421.17,7675332.981
4900,SP,Embu,310496.405,7383985.566
4901,SP,Embu-Guaçu,315274.681,7363444.503
4902,SP,Emilianópolis,-171028.93,7571670.738
4903,SP,Engenheiro Coelho,272515.698,7511967.579
4904,SP,Espírito Santo do Pinhal,319826.322,7545007.974
4905,SP,Espírito Santo do Turvo,44240.346,7483702.431
4906,SP,Estiva Gerbi,299271.328,7535848.239
4907,SP,Estrela d`Oeste,-64984.984,7747438.861
4908,SP,Estrela do Norte,-186515.705,7498070.551
4909,SP,Euclides da Cunha Paulista,-282276.176,7485831.952
4910,SP,Fartura,38578.099,7405900.519
4912,SP,Fernando Prestes,117261.763,7643934.937
4911,SP,Fernandópolis,-48483.139,7748749.558
4913,SP,Fernão,34415.674,7520257.566
4914,SP,Ferraz de Vasconcelos,360057.964,7395914.639
4915,SP,Flora Rica,-161268.437,7589755.547
4916,SP,Floreal,-37063.138,7705258.817
4918,SP,Florínia,-88634.651,7455788.523
4917,SP,Flórida Paulista,-139748.247,7597312.817
4919,SP,Franca,249348.578,7727443.136
4920,SP,Francisco Morato,321543.016,7424492.918
4921,SP,Franco da Rocha,323214.016,7419680.275
4922,SP,Gabriel Monteiro,-76169.219,7608982.725
4924,SP,Garça,19888.086,7536266.556
4925,SP,Gastão Vidigal,-40804.696,7691850.392
4926,SP,Gavião Peixoto,138599.992,7581148.272
4927,SP,General Salgado,-59383.997,7707505.318
4928,SP,Getulina,-10186.806,7581573.908
4929,SP,Glicério,-40869.08,7626677.469
4931,SP,Guaimbê,-6408.564,7569146.164
4930,SP,Guaiçara,2669.122,7601594.061
4934,SP,Guapiara,141380.917,7320295.099
4933,SP,Guapiaçu,60819.601,7694696.422
4937,SP,Guaraci,89013.184,7728493.529
4938,SP,Guarani d`Oeste,-59068.748,7771295.8
4939,SP,Guarantã,25356.899,7571782.081
4940,SP,Guararapes,-86417.48,7639196.965
4941,SP,Guararema,394052.821,7410578.927
4942,SP,Guaratinguetá,480112.238,7477772.872
4936,SP,Guaraçaí,-146411.748,7662015.093
4943,SP,Guareí,174511.827,7411780.129
4944,SP,Guariba,164824.774,7634632.76
4945,SP,Guarujá,372033.636,7346442.49
4946,SP,Guarulhos,343377.557,7405413.645
4935,SP,Guará,205353.766,7738380.043
4947,SP,Guatapará,185457.237,7620074.232
4932,SP,Guaíra,154108.014,7749677.847
4948,SP,Guzolândia,-90807.623,7706633.346
4923,SP,Gália,30921.927,7527793.39
4949,SP,Herculândia,-57016.386,7556914.51
4950,SP,Holambra,289463.067,7494825.067
4951,SP,Hortolândia,272794.366,7471063.48
4952,SP,Iacanga,83349.997,7573917.18
4953,SP,Iacri,-88943.726,7572060.853
4954,SP,Iaras,72653.359,7465029.392
4955,SP,Ibaté,191362.883,7568770.795
4957,SP,Ibirarema,-21153.098,7467602.815
4956,SP,Ibirá,58782.763,7662776.157
4958,SP,Ibitinga,103579.526,7589235.992
4959,SP,Ibiúna,273262.945,7381692.761
4960,SP,Icém,62190.637,7745423.711
4961,SP,Iepê,-125248.929,7481289.674
4963,SP,Igarapava,212682.91,7781655.064
4964,SP,Igaratá,381603.454,7433463.81
4962,SP,Igaraçu do Tietê,133725.711,7506467.595
4965,SP,Iguape,241630.745,7265972.277
4967,SP,Ilha Comprida,243253.063,7262485.888
4968,SP,Ilha Solteira,-162663.243,7727801.676
4966,SP,Ilhabela,463807.863,7370247.35
4969,SP,Indaiatuba,273603.5,7445735.684
4970,SP,Indiana,-145828.651,7534595.515
4971,SP,Indiaporã,-54132.552,7782088.617
4972,SP,Inúbia Paulista,-117336.861,7580744.64
4973,SP,Ipaussu,25565.797,7442596.176
4974,SP,Iperó,224695.549,7415025.535
4975,SP,Ipeúna,220535.676,7516438.218
4976,SP,Ipiguá,42985.48,7709776.21
4977,SP,Iporanga,135647.655,7276271.999
4978,SP,Ipuã,185619.254,7736519.197
4979,SP,Iracemápolis,240596.427,7500420.654
4981,SP,Irapuru,-158113.249,7601506.55
4980,SP,Irapuã,41523.916,7640793.361
4982,SP,Itaberá,78227.023,7354677.596
4984,SP,Itajobi,78374.241,7637849.811
4985,SP,Itaju,106318.826,7563849.554
4986,SP,Itanhaém,318367.126,7325388.852
4988,SP,Itapecerica da Serra,310668.291,7375966.222
4989,SP,Itapetininga,188873.387,7388005.079
4990,SP,Itapeva,105456.39,7342688.353
4991,SP,Itapevi,302713.239,7394399.213
4992,SP,Itapira,312444.34,7517803.789
4993,SP,Itapirapuã Paulista,77905.422,7276050.119
4995,SP,Itaporanga,42792.482,7371315.085
4997,SP,Itapura,-178897.897,7703852.627
4996,SP,Itapuí,116481.187,7536729.331
4998,SP,Itaquaquecetuba,362575.535,7402314.207
4999,SP,Itararé,59148.743,7326945.078
5000,SP,Itariri,279370.461,7312674.478
5001,SP,Itatiba,310764.894,7454901.31
5002,SP,Itatinga,129571.424,7440298.394
4983,SP,Itaí,81712.911,7403898.223
4987,SP,Itaóca,111061.545,7269555.416
5003,SP,Itirapina,209710.03,7536106.6
5004,SP,Itirapuã,268745.702,7715938.807
5005,SP,Itobi,295799.251,7595660.404
5006,SP,Itu,265441.072,7426464.598
5007,SP,Itupeva,289170.143,7438093.334
5008,SP,Ituverava,208665.111,7748928.871
4994,SP,Itápolis,104897.058,7607239.801
5009,SP,Jaborandi,144592.33,7708594.155
5010,SP,Jaboticabal,154853.167,7646325.169
5011,SP,Jacareí,401237.495,7423129.745
5012,SP,Jaci,23274.718,7684280.386
5013,SP,Jacupiranga,195791.955,7265340.312
5014,SP,Jaguariúna,296097.728,7487911.844
5015,SP,Jales,-80208.973,7749192.312
5016,SP,Jambeiro,428987.553,7428389.6
5017,SP,Jandira,305789.304,7396792.756
5018,SP,Jardinópolis,213046.526,7673422.516
5019,SP,Jarinu,323027.459,7443936.028
5020,SP,Jaú,133208.93,7530351.133
5021,SP,Jeriquara,229347.39,7751914.094
5022,SP,Joanópolis,369348.779,7463995.421
5024,SP,José Bonifácio,12425.961,7664579.234
5023,SP,João Ramalho,-95202.231,7528423.67
5026,SP,Jumirim,214510.08,7443974.481
5027,SP,Jundiaí,305797.506,7434710.136
5028,SP,Junqueirópolis,-167430.543,7607587.842
5030,SP,Juquitiba,289779.534,7352608.534
5029,SP,Juquiá,231798.911,7308894.69
5025,SP,Júlio Mesquita,5473.609,7558180.757
5031,SP,Lagoinha,480088.469,7447099.421
5032,SP,Laranjal Paulista,209229.087,7448062.054
5034,SP,Lavrinhas,510037.813,7504071.342
5033,SP,Lavínia,-128030.001,7647726.988
5035,SP,Leme,254172.448,7545222.832
5036,SP,Lençóis Paulista,108857.438,7495465.879
5037,SP,Limeira,253523.826,7502537.784
5038,SP,Lindóia,330296.348,7508394.707
5039,SP,Lins,7903.378,7595948.392
5040,SP,Lorena,487711.048,7485989.539
5041,SP,Lourdes,-43848.174,7672720.177
5042,SP,Louveira,300427.436,7445676.517
5044,SP,Lucianópolis,34308.41,7512619.553
5043,SP,Lucélia,-123605.16,7586206.679
5046,SP,Luiziânia,-51941.215,7593784.542
5047,SP,Lupércio,3720.897,7513313.31
5048,SP,Lutécia,-56031.428,7519750.508
5045,SP,Luís Antônio,220271.298,7614488.199
5049,SP,Macatuba,118194.685,7507068.675
5050,SP,Macaubal,-17560.252,7691764.484
5051,SP,Macedônia,-43736.839,7764032.741
5052,SP,Magda,-45453.949,7708400.997
5053,SP,Mairinque,276941.639,7395020.818
5054,SP,Mairiporã,337454.283,7420480.622
5055,SP,Manduri,56987.627,7449327.887
5056,SP,Marabá Paulista,-219327.436,7538853.541
5057,SP,Maracaí,-83513.399,7487977.488
5058,SP,Marapoama,71245.788,7643609.235
5061,SP,Marinópolis,-108456.984,7729121.183
5059,SP,Mariápolis,-139970.661,7576906.941
5062,SP,Martinópolis,-137203.572,7538025.748
5060,SP,Marília,-10624.659,7534787.236
5063,SP,Matão,151662.183,7607400.642
5064,SP,Mauá,350983.17,7381803.291
5065,SP,Mendonça,24286.243,7651527.372
5066,SP,Meridiano,-41293.091,7740385.349
5067,SP,Mesópolis,-90055.153,7782093.771
5068,SP,Miguelópolis,183189.667,7765750.016
5069,SP,Mineiros do Tietê,144669.765,7517485.199
5071,SP,Mira Estrela,-38198.81,7782588.529
5070,SP,Miracatu,250027.766,7312935.688
5072,SP,Mirandópolis,-134667.339,7651097.132
5073,SP,Mirante do Paranapanema,-212863.126,7518670.859
5074,SP,Mirassol,29240.147,7691509.719
5075,SP,Mirassolândia,34772.132,7713756.437
5076,SP,Mococa,292512.273,7625090.777
5078,SP,Mogi Guaçu,299955.857,7525209.246
5079,SP,Mogi Mirim,299253.937,7518064.722
5077,SP,Mogi das Cruzes,378982.526,7398324.054
5080,SP,Mombuca,237555.152,7462106.433
5082,SP,Mongaguá,334652.961,7335858.755
5083,SP,Monte Alegre do Sul,327311.803,7490738.331
5084,SP,Monte Alto,137033.577,7644442.362
5085,SP,Monte Aprazível,8447.755,7696338.258
5086,SP,Monte Azul Paulista,121406.446,7683907.399
5087,SP,Monte Castelo,-182336.002,7630612.832
5089,SP,Monte Mor,262903.136,7460698.198
5088,SP,Monteiro Lobato,413816.707,7461280.1
5081,SP,Monções,-30831.575,7685927.611
5090,SP,Morro Agudo,181492.356,7704852.722
5091,SP,Morungaba,316417.708,7468530.533
5092,SP,Motuca,173238.542,7618076.024
5093,SP,Murutinga do Sul,-153419.949,7666012.13
5094,SP,Nantes,-142179.014,7485552.899
5095,SP,Narandiba,-172865.383,7507609.902
5096,SP,Natividade da Serra,454340.593,7415376.149
5097,SP,Nazaré Paulista,356875.829,7436449.962
5098,SP,Neves Paulista,17312.206,7688270.274
5099,SP,Nhandeara,-25746.84,7703464.631
5100,SP,Nipoã,2152.9,7680228.964
5101,SP,Nova Aliança,32150.72,7669524.247
5102,SP,Nova Campina,103275.73,7326698.651
5103,SP,Nova Canaã Paulista,-121549.702,7734799.97
5104,SP,Nova Castilho,-57272.434,7695010.821
5105,SP,Nova Europa,130704.088,7587641.733
5106,SP,Nova Granada,50126.796,7723692.067
5107,SP,Nova Guataporanga,-190178.019,7626508.195
5108,SP,Nova Independência,-175167.967,7652684.311
5110,SP,Nova Luzitânia,-47942.236,7684817.81
5111,SP,Nova Odessa,264483.166,7478654.661
5109,SP,Novais,92947.15,7674053.185
5112,SP,Novo Horizonte,62148.08,7620459.364
5113,SP,Nuporanga,214336.74,7705354.099
5114,SP,Ocauçu,-6923.506,7510368.91
5116,SP,Olímpia,92626.11,7702071.591
5117,SP,Onda Verde,52358.657,7715743.075
5118,SP,Oriente,-26053.948,7541183.126
5119,SP,Orindiúva,45546.623,7761971.942
5120,SP,Orlândia,199486.485,7706502.337
5121,SP,Osasco,317106.21,7396400.903
5122,SP,Oscar Bressane,-44462.244,7522774.196
5123,SP,Osvaldo Cruz,-108504.682,7578048.657
5124,SP,Ourinhos,449.952,7450426.456
5126,SP,Ouro Verde,-195455.414,7608989.765
5125,SP,Ouroeste,-63057.967,7778791.706
5127,SP,Pacaembu,-149631.877,7602489.053
5128,SP,Palestina,37310.207,7739113.304
5129,SP,Palmares Paulista,104699.082,7663678.977
5130,SP,Palmeira d`Oeste,-102039.425,7732031.954
5131,SP,Palmital,-36107.038,7470714.063
5132,SP,Panorama,-212118.988,7623110.387
5133,SP,Paraguaçu Paulista,-74239.019,7510968.315
5134,SP,Paraibuna,432152.69,7413458.771
5136,SP,Paranapanema,119530.792,7408818.291
5137,SP,Paranapuã,-84925.785,7767096.737
5138,SP,Parapuã,-99820.222,7580330.649
5135,SP,Paraíso,107382.929,7671446.925
5139,SP,Pardinho,154923.675,7443195.568
5140,SP,Pariquera-Açu,209224.044,7263596.845
5141,SP,Parisi,-24228.078,7746967.114
5142,SP,Patrocínio Paulista,262415.879,7716208.22
5143,SP,Paulicéia,-209796.138,7627527.154
5145,SP,Paulistânia,47285.01,7496639.672
5146,SP,Paulo de Faria,39472.927,7779176.93
5144,SP,Paulínia,279356.917,7482091.466
5147,SP,Pederneiras,110785.34,7523427.091
5148,SP,Pedra Bela,351618.748,7478982.446
5149,SP,Pedranópolis,-34542.705,7752874.007
5150,SP,Pedregulho,241201.376,7758531.769
5151,SP,Pedreira,305420.23,7483868.477
5152,SP,Pedrinhas Paulista,-95214.519,7464999.556
5153,SP,Pedro de Toledo,273087.97,7313352.076
5154,SP,Penápolis,-26669.017,7623413.138
5155,SP,Pereira Barreto,-137680.177,7706031.864
5156,SP,Pereiras,195509.78,7444485.506
5157,SP,Peruíbe,296922.007,7309772.38
5158,SP,Piacatu,-80388.966,7601854.853
5159,SP,Piedade,252699.882,7375337.519
5160,SP,Pilar do Sul,222646.444,7364400.743
5161,SP,Pindamonhangaba,452702.398,7464749.474
5162,SP,Pindorama,94052.055,7652335.165
5163,SP,Pinhalzinho,336811.015,7479833.666
5164,SP,Piquerobi,-196259.072,7565765.531
5165,SP,Piquete,480789.209,7499985.276
5166,SP,Piracaia,360734.136,7450016.505
5167,SP,Piracicaba,228071.201,7483518.703
5168,SP,Piraju,51450.818,7427791.112
5169,SP,Pirajuí,39214.398,7560556.781
5170,SP,Pirangi,119576.207,7663669.789
5171,SP,Pirapora do Bom Jesus,295703.549,7411172.494
5172,SP,Pirapozinho,-170440.136,7522712.671
5173,SP,Pirassununga,249551.197,7565631.27
5174,SP,Piratininga,74284.908,7515467.361
5175,SP,Pitangueiras,165147.917,7673013.672
5176,SP,Planalto,-13041.087,7666121.113
5177,SP,Platina,-35911.93,7487250.9
5179,SP,Poloni,-2704.449,7694353.931
5180,SP,Pompéia,-34390.013,7546224.139
5181,SP,Pongaí,48778.25,7589631.655
5182,SP,Pontal,183755.746,7672451.967
5183,SP,Pontalinda,-77082.173,7730129.613
5184,SP,Pontes Gestal,7805.016,7762426.327
5185,SP,Populina,-80205.243,7784985.934
5186,SP,Porangaba,180619.238,7433556.227
5187,SP,Porto Feliz,241564.511,7431063.21
5188,SP,Porto Ferreira,242958.064,7581719.223
5189,SP,Potim,473814.332,7474797.367
5190,SP,Potirendaba,44433.084,7666853.737
5178,SP,Poá,362467.127,7396798.015
5191,SP,Pracinha,-129806.487,7571341.297
5192,SP,Pradópolis,181823.909,7634619.007
5193,SP,Praia Grande,356377.672,7344125.727
5194,SP,Pratânia,123846.148,7472715.182
5195,SP,Presidente Alves,41883.066,7549429.863
5196,SP,Presidente Bernardes,-177800.276,7551688.941
5197,SP,Presidente Epitácio,-236601.013,7576165.705
5198,SP,Presidente Prudente,-160270.3,7539908.593
5199,SP,Presidente Venceslau,-208371.87,7565388.747
5200,SP,Promissão,-3703.134,7610722.577
5201,SP,Quadra,187546.206,7420047.087
5202,SP,Quatá,-87685.929,7528903.942
5203,SP,Queiroz,-42346.759,7580427.876
5204,SP,Queluz,522817.954,7508361.013
5205,SP,Quintana,-48096.13,7549960.502
5206,SP,Rafard,240498.824,7453074.806
5207,SP,Rancharia,-108082.698,7530198.92
5208,SP,Redenção da Serra,444540.447,7427177.612
5209,SP,Regente Feijó,-150798.132,7529449.837
5210,SP,Reginópolis,63088.427,7573180.305
5211,SP,Registro,211688.661,7287672.885
5212,SP,Restinga,241185.11,7719526.731
5213,SP,Ribeira,94567.908,7267701.116
5214,SP,Ribeirão Bonito,171583.101,7556158.213
5215,SP,Ribeirão Branco,117677.448,7316195.453
5216,SP,Ribeirão Corrente,229753.293,7735713.016
5219,SP,Ribeirão Grande,157580.037,7330462.974
5220,SP,Ribeirão Pires,356682.038,7377541.67
5221,SP,Ribeirão Preto,208217.77,7656461.068
5218,SP,Ribeirão do Sul,-6768.678,7471371.71
5217,SP,Ribeirão dos Índios,-184201.711,7570354.721
5222,SP,Rifaina,245972.97,7777787.93
5223,SP,Rincão,181802.188,7609474.667
5224,SP,Rinópolis,-92665.502,7586249.797
5225,SP,Rio Claro,236989.306,7520841.878
5227,SP,Rio Grande da Serra,357611.504,7373447.228
5226,SP,Rio das Pedras,232695.802,7471641.623
5228,SP,Riolândia,9610.564,7783119.077
5229,SP,Riversul,48627.154,7357647.328
5230,SP,Rosana,-330520.286,7480643.882
5231,SP,Roseira,468514.232,7468199.889
5233,SP,Rubinéia,-128549.807,7757659.153
5232,SP,Rubiácea,-95001.468,7633755.053
5234,SP,Sabino,25567.202,7620073.97
5235,SP,Sagres,-116446.707,7568220.406
5236,SP,Sales,34115.796,7633267.231
5237,SP,Sales Oliveira,204626.153,7700755.159
5238,SP,Salesópolis,413585.777,7397684.853
5239,SP,Salmourão,-107362.486,7597010.427
5240,SP,Saltinho,225439.993,7471240.909
5241,SP,Salto,265304.371,7432534.397
5243,SP,Salto Grande,-11547.164,7460057.495
5242,SP,Salto de Pirapora,237394.12,7382444.327
5244,SP,Sandovalina,-197175.569,7501027.887
5245,SP,Santa Adélia,104838.688,7646235.291
5246,SP,Santa Albertina,-100010.709,7774773.313
5248,SP,Santa Branca,409308.649,7412660.836
5247,SP,Santa Bárbara d`Oeste,252082.44,7481551.731
5249,SP,Santa Clara d`Oeste,-122814.218,7767420.091
5250,SP,Santa Cruz da Conceição,247179.948,7549577.857
5251,SP,Santa Cruz da Esperança,247857.081,7643253.198
5252,SP,Santa Cruz das Palmeiras,267627.648,7585016.42
5253,SP,Santa Cruz do Rio Pardo,24234.728,7460188.796
5254,SP,Santa Ernestina,148073.586,7622927.423
5255,SP,Santa Fé do Sul,-120543.565,7754349.032
5256,SP,Santa Gertrudes,239928.758,7514370.879
5257,SP,Santa Isabel,374884.989,7420837.358
5258,SP,Santa Lúcia,180393.059,7598855.406
5259,SP,Santa Maria da Serra,175088.773,7501072.928
5260,SP,Santa Mercedes,-201735.405,7624057.897
5263,SP,Santa Rita d`Oeste,-110717.249,7762132.232
5264,SP,Santa Rita do Passa Quatro,243640.545,7597405.637
5265,SP,Santa Rosa de Viterbo,255236.31,7623149.004
5266,SP,Santa Salete,-94899.89,7751395.061
5261,SP,Santana da Ponte Pensa,-106673.138,7749940.384
5262,SP,Santana de Parnaíba,303631.116,7406181.913
5267,SP,Santo Anastácio,-187935.696,7554986.348
5268,SP,Santo André,342637.998,7381044.298
5269,SP,Santo Antônio da Alegria,277019.884,7666781.651
5270,SP,Santo Antônio de Posse,302721.65,7499170.78
5271,SP,Santo Antônio do Aracanguá,-72311.164,7675423.352
5272,SP,Santo Antônio do Jardim,326244.723,7553806.078
5273,SP,Santo Antônio do Pinhal,431967.399,7475478.368
5274,SP,Santo Expedito,-161586.258,7570371.67
5276,SP,Santos,364154.445,7350274.25
5275,SP,Santópolis do Aguapeí,-70241.26,7597165.976
5304,SP,Sarapuí,211806.217,7382807.99
5305,SP,Sarutaiá,41868.072,7419277.557
5306,SP,Sebastianópolis do Sul,-13503.293,7708532.652
5307,SP,Serra Azul,234400.063,7641675.763
5309,SP,Serra Negra,324935.448,7498215.046
5308,SP,Serrana,230580.197,7653029.645
5310,SP,Sertãozinho,189681.267,7660369.692
5311,SP,Sete Barras,202995.744,7300339.739
5312,SP,Severínia,103795.766,7694117.291
5313,SP,Silveiras,515188.447,7493684.714
5314,SP,Socorro,343222.681,7501035.063
5315,SP,Sorocaba,250299.692,7399348.249
5316,SP,Sud Mennucci,-117756.707,7701157.819
5317,SP,Sumaré,266727.57,7474564.806
5319,SP,Suzano,366165.504,7395554.047
5318,SP,Suzanápolis,-129305.948,7721778.663
5277,SP,São Bento do Sapucaí,425149.806,7491305.428
5278,SP,São Bernardo do Campo,340470.438,7379062.394
5279,SP,São Caetano do Sul,341389.193,7386663.474
5280,SP,São Carlos,202052.781,7562432.95
5281,SP,São Francisco,-95115.552,7738111.532
